x,y,z
10,-30,-170
10,-30,-160
10,-30,-150
10,-30,-140
10,-30,-130
10,-30,-120
10,-30,-110
10,-30,-100
10,-20,-250
10,-20,-240
10,-20,-230
10,-20,-220
10,-20,-210
10,-20,-200
10,-20,-190
10,-20,-180
10,-20,-170
10,-20,-160
10,-20,-150
10,-20,-140
10,-20,-130
10,-20,-120
10,-20,-110
10,-20,-100
10,-10,-260
10,-10,-250
10,-10,-240
10,-10,-230
10,-10,-220
10,-10,-210
10,-10,-200
10,-10,-190
10,-10,-180
10,-10,-170
10,-10,-160
10,-10,-150
10,-10,-140
10,-10,-130
10,-10,-120
10,-10,-110
10,-10,-100
10,0,-260
10,0,-250
10,0,-240
10,0,-230
10,0,-220
10,0,-210
10,0,-200
10,0,-190
10,0,-180
10,0,-170
10,0,-160
10,0,-150
10,0,-140
10,0,-130
10,0,-120
10,0,-110
10,0,-100
10,10,-260
10,10,-250
10,10,-240
10,10,-230
10,10,-220
10,10,-210
10,10,-200
10,10,-190
10,10,-180
10,10,-170
10,10,-160
10,10,-150
10,10,-140
10,10,-130
10,10,-120
10,10,-110
10,10,-100
10,20,-250
10,20,-240
10,20,-230
10,20,-220
10,20,-210
10,20,-200
10,20,-190
10,20,-180
10,20,-170
10,20,-160
10,20,-150
10,20,-140
10,20,-130
10,20,-120
10,20,-110
10,20,-100
10,30,-250
10,30,-240
10,30,-230
10,30,-220
10,30,-210
10,30,-200
10,30,-190
10,30,-180
10,30,-170
10,30,-160
10,30,-150
10,30,-140
10,30,-130
10,30,-120
10,30,-110
10,30,-100
10,40,-250
10,40,-240
10,40,-230
10,40,-220
10,40,-210
10,40,-200
10,40,-190
10,40,-180
10,40,-170
10,40,-160
10,40,-150
10,40,-140
10,40,-130
10,40,-120
10,40,-110
10,40,-100
10,50,-240
10,50,-230
10,50,-220
10,50,-210
10,50,-200
10,50,-190
10,50,-180
10,50,-170
10,50,-160
10,50,-150
10,50,-140
10,50,-130
10,50,-120
10,50,-110
10,50,-100
10,60,-240
10,60,-230
10,60,-220
10,60,-210
10,60,-200
10,60,-190
10,60,-180
10,60,-170
10,60,-160
10,60,-150
10,60,-140
10,60,-130
10,60,-120
10,60,-110
10,60,-100
10,70,-230
10,70,-220
10,70,-210
10,70,-200
10,70,-190
10,70,-180
10,70,-170
10,70,-160
10,70,-150
10,70,-140
10,70,-130
10,70,-120
10,70,-110
10,70,-100
10,80,-230
10,80,-220
10,80,-210
10,80,-200
10,80,-190
10,80,-180
10,80,-170
10,80,-160
10,80,-150
10,80,-140
10,80,-130
10,80,-120
10,80,-110
10,80,-100
10,90,-220
10,90,-210
10,90,-200
10,90,-190
10,90,-180
10,90,-170
10,90,-160
10,90,-150
10,90,-140
10,90,-130
10,90,-120
10,90,-110
10,90,-100
10,100,-220
10,100,-210
10,100,-200
10,100,-190
10,100,-180
10,100,-170
10,100,-160
10,100,-150
10,100,-140
10,100,-130
10,100,-120
10,100,-110
10,100,-100
10,110,-210
10,110,-200
10,110,-190
10,110,-180
10,110,-170
10,110,-160
10,110,-150
10,110,-140
10,110,-130
10,110,-120
10,110,-110
10,110,-100
10,120,-200
10,120,-190
10,120,-180
10,120,-170
10,120,-160
10,120,-150
10,120,-140
10,120,-130
10,120,-120
10,120,-110
10,120,-100
10,130,-190
10,130,-180
10,130,-170
10,130,-160
10,130,-150
10,130,-140
10,130,-130
10,130,-120
10,130,-110
10,130,-100
10,140,-180
10,140,-170
10,140,-160
10,140,-150
10,140,-140
10,140,-130
10,140,-120
10,140,-110
10,140,-100
10,150,-170
10,150,-160
10,150,-150
10,150,-140
10,150,-130
10,150,-120
10,150,-110
10,150,-100
20,-150,-170
20,-150,-160
20,-150,-150
20,-150,-140
20,-150,-130
20,-150,-120
20,-150,-110
20,-150,-100
20,-140,-180
20,-140,-170
20,-140,-160
20,-140,-150
20,-140,-140
20,-140,-130
20,-140,-120
20,-140,-110
20,-140,-100
20,-130,-190
20,-130,-180
20,-130,-170
20,-130,-160
20,-130,-150
20,-130,-140
20,-130,-130
20,-130,-120
20,-130,-110
20,-130,-100
20,-120,-200
20,-120,-190
20,-120,-180
20,-120,-170
20,-120,-160
20,-120,-150
20,-120,-140
20,-120,-130
20,-120,-120
20,-120,-110
20,-120,-100
20,-110,-210
20,-110,-200
20,-110,-190
20,-110,-180
20,-110,-170
20,-110,-160
20,-110,-150
20,-110,-140
20,-110,-130
20,-110,-120
20,-110,-110
20,-110,-100
20,-100,-220
20,-100,-210
20,-100,-200
20,-100,-190
20,-100,-180
20,-100,-170
20,-100,-160
20,-100,-150
20,-100,-140
20,-100,-130
20,-100,-120
20,-100,-110
20,-100,-100
20,-90,-220
20,-90,-210
20,-90,-200
20,-90,-190
20,-90,-180
20,-90,-170
20,-90,-160
20,-90,-150
20,-90,-140
20,-90,-130
20,-90,-120
20,-90,-110
20,-90,-100
20,-80,-230
20,-80,-220
20,-80,-210
20,-80,-200
20,-80,-190
20,-80,-180
20,-80,-170
20,-80,-160
20,-80,-150
20,-80,-140
20,-80,-130
20,-80,-120
20,-80,-110
20,-80,-100
20,-70,-240
20,-70,-230
20,-70,-220
20,-70,-210
20,-70,-200
20,-70,-190
20,-70,-180
20,-70,-170
20,-70,-160
20,-70,-150
20,-70,-140
20,-70,-130
20,-70,-120
20,-70,-110
20,-70,-100
20,-60,-240
20,-60,-230
20,-60,-220
20,-60,-210
20,-60,-200
20,-60,-190
20,-60,-180
20,-60,-170
20,-60,-160
20,-60,-150
20,-60,-140
20,-60,-130
20,-60,-120
20,-60,-110
20,-60,-100
20,-50,-240
20,-50,-230
20,-50,-220
20,-50,-210
20,-50,-200
20,-50,-190
20,-50,-180
20,-50,-170
20,-50,-160
20,-50,-150
20,-50,-140
20,-50,-130
20,-50,-120
20,-50,-110
20,-50,-100
20,-40,-250
20,-40,-240
20,-40,-230
20,-40,-220
20,-40,-210
20,-40,-200
20,-40,-190
20,-40,-180
20,-40,-170
20,-40,-160
20,-40,-150
20,-40,-140
20,-40,-130
20,-40,-120
20,-40,-110
20,-40,-100
20,-30,-250
20,-30,-240
20,-30,-230
20,-30,-220
20,-30,-210
20,-30,-200
20,-30,-190
20,-30,-180
20,-30,-170
20,-30,-160
20,-30,-150
20,-30,-140
20,-30,-130
20,-30,-120
20,-30,-110
20,-30,-100
20,-20,-250
20,-20,-240
20,-20,-230
20,-20,-220
20,-20,-210
20,-20,-200
20,-20,-190
20,-20,-180
20,-20,-170
20,-20,-160
20,-20,-150
20,-20,-140
20,-20,-130
20,-20,-120
20,-20,-110
20,-20,-100
20,-10,-250
20,-10,-240
20,-10,-230
20,-10,-220
20,-10,-210
20,-10,-200
20,-10,-190
20,-10,-180
20,-10,-170
20,-10,-160
20,-10,-150
20,-10,-140
20,-10,-130
20,-10,-120
20,-10,-110
20,-10,-100
20,0,-250
20,0,-240
20,0,-230
20,0,-220
20,0,-210
20,0,-200
20,0,-190
20,0,-180
20,0,-170
20,0,-160
20,0,-150
20,0,-140
20,0,-130
20,0,-120
20,0,-110
20,0,-100
20,10,-250
20,10,-240
20,10,-230
20,10,-220
20,10,-210
20,10,-200
20,10,-190
20,10,-180
20,10,-170
20,10,-160
20,10,-150
20,10,-140
20,10,-130
20,10,-120
20,10,-110
20,10,-100
20,20,-250
20,20,-240
20,20,-230
20,20,-220
20,20,-210
20,20,-200
20,20,-190
20,20,-180
20,20,-170
20,20,-160
20,20,-150
20,20,-140
20,20,-130
20,20,-120
20,20,-110
20,20,-100
20,30,-250
20,30,-240
20,30,-230
20,30,-220
20,30,-210
20,30,-200
20,30,-190
20,30,-180
20,30,-170
20,30,-160
20,30,-150
20,30,-140
20,30,-130
20,30,-120
20,30,-110
20,30,-100
20,40,-250
20,40,-240
20,40,-230
20,40,-220
20,40,-210
20,40,-200
20,40,-190
20,40,-180
20,40,-170
20,40,-160
20,40,-150
20,40,-140
20,40,-130
20,40,-120
20,40,-110
20,40,-100
20,50,-240
20,50,-230
20,50,-220
20,50,-210
20,50,-200
20,50,-190
20,50,-180
20,50,-170
20,50,-160
20,50,-150
20,50,-140
20,50,-130
20,50,-120
20,50,-110
20,50,-100
20,60,-240
20,60,-230
20,60,-220
20,60,-210
20,60,-200
20,60,-190
20,60,-180
20,60,-170
20,60,-160
20,60,-150
20,60,-140
20,60,-130
20,60,-120
20,60,-110
20,60,-100
20,70,-230
20,70,-220
20,70,-210
20,70,-200
20,70,-190
20,70,-180
20,70,-170
20,70,-160
20,70,-150
20,70,-140
20,70,-130
20,70,-120
20,70,-110
20,70,-100
20,80,-230
20,80,-220
20,80,-210
20,80,-200
20,80,-190
20,80,-180
20,80,-170
20,80,-160
20,80,-150
20,80,-140
20,80,-130
20,80,-120
20,80,-110
20,80,-100
20,90,-220
20,90,-210
20,90,-200
20,90,-190
20,90,-180
20,90,-170
20,90,-160
20,90,-150
20,90,-140
20,90,-130
20,90,-120
20,90,-110
20,90,-100
20,100,-220
20,100,-210
20,100,-200
20,100,-190
20,100,-180
20,100,-170
20,100,-160
20,100,-150
20,100,-140
20,100,-130
20,100,-120
20,100,-110
20,100,-100
20,110,-210
20,110,-200
20,110,-190
20,110,-180
20,110,-170
20,110,-160
20,110,-150
20,110,-140
20,110,-130
20,110,-120
20,110,-110
20,110,-100
20,120,-200
20,120,-190
20,120,-180
20,120,-170
20,120,-160
20,120,-150
20,120,-140
20,120,-130
20,120,-120
20,120,-110
20,120,-100
20,130,-190
20,130,-180
20,130,-170
20,130,-160
20,130,-150
20,130,-140
20,130,-130
20,130,-120
20,130,-110
20,130,-100
20,140,-180
20,140,-170
20,140,-160
20,140,-150
20,140,-140
20,140,-130
20,140,-120
20,140,-110
20,140,-100
20,150,-170
20,150,-160
20,150,-150
20,150,-140
20,150,-130
20,150,-120
20,150,-110
20,150,-100
30,-150,-170
30,-150,-160
30,-150,-150
30,-150,-140
30,-150,-130
30,-150,-120
30,-150,-110
30,-150,-100
30,-140,-180
30,-140,-170
30,-140,-160
30,-140,-150
30,-140,-140
30,-140,-130
30,-140,-120
30,-140,-110
30,-140,-100
30,-130,-190
30,-130,-180
30,-130,-170
30,-130,-160
30,-130,-150
30,-130,-140
30,-130,-130
30,-130,-120
30,-130,-110
30,-130,-100
30,-120,-200
30,-120,-190
30,-120,-180
30,-120,-170
30,-120,-160
30,-120,-150
30,-120,-140
30,-120,-130
30,-120,-120
30,-120,-110
30,-120,-100
30,-110,-210
30,-110,-200
30,-110,-190
30,-110,-180
30,-110,-170
30,-110,-160
30,-110,-150
30,-110,-140
30,-110,-130
30,-110,-120
30,-110,-110
30,-110,-100
30,-100,-220
30,-100,-210
30,-100,-200
30,-100,-190
30,-100,-180
30,-100,-170
30,-100,-160
30,-100,-150
30,-100,-140
30,-100,-130
30,-100,-120
30,-100,-110
30,-100,-100
30,-90,-220
30,-90,-210
30,-90,-200
30,-90,-190
30,-90,-180
30,-90,-170
30,-90,-160
30,-90,-150
30,-90,-140
30,-90,-130
30,-90,-120
30,-90,-110
30,-90,-100
30,-80,-230
30,-80,-220
30,-80,-210
30,-80,-200
30,-80,-190
30,-80,-180
30,-80,-170
30,-80,-160
30,-80,-150
30,-80,-140
30,-80,-130
30,-80,-120
30,-80,-110
30,-80,-100
30,-70,-230
30,-70,-220
30,-70,-210
30,-70,-200
30,-70,-190
30,-70,-180
30,-70,-170
30,-70,-160
30,-70,-150
30,-70,-140
30,-70,-130
30,-70,-120
30,-70,-110
30,-70,-100
30,-60,-240
30,-60,-230
30,-60,-220
30,-60,-210
30,-60,-200
30,-60,-190
30,-60,-180
30,-60,-170
30,-60,-160
30,-60,-150
30,-60,-140
30,-60,-130
30,-60,-120
30,-60,-110
30,-60,-100
30,-50,-240
30,-50,-230
30,-50,-220
30,-50,-210
30,-50,-200
30,-50,-190
30,-50,-180
30,-50,-170
30,-50,-160
30,-50,-150
30,-50,-140
30,-50,-130
30,-50,-120
30,-50,-110
30,-50,-100
30,-40,-240
30,-40,-230
30,-40,-220
30,-40,-210
30,-40,-200
30,-40,-190
30,-40,-180
30,-40,-170
30,-40,-160
30,-40,-150
30,-40,-140
30,-40,-130
30,-40,-120
30,-40,-110
30,-40,-100
30,-30,-250
30,-30,-240
30,-30,-230
30,-30,-220
30,-30,-210
30,-30,-200
30,-30,-190
30,-30,-180
30,-30,-170
30,-30,-160
30,-30,-150
30,-30,-140
30,-30,-130
30,-30,-120
30,-30,-110
30,-30,-100
30,-20,-250
30,-20,-240
30,-20,-230
30,-20,-220
30,-20,-210
30,-20,-200
30,-20,-190
30,-20,-180
30,-20,-170
30,-20,-160
30,-20,-150
30,-20,-140
30,-20,-130
30,-20,-120
30,-20,-110
30,-20,-100
30,-10,-250
30,-10,-240
30,-10,-230
30,-10,-220
30,-10,-210
30,-10,-200
30,-10,-190
30,-10,-180
30,-10,-170
30,-10,-160
30,-10,-150
30,-10,-140
30,-10,-130
30,-10,-120
30,-10,-110
30,-10,-100
30,0,-250
30,0,-240
30,0,-230
30,0,-220
30,0,-210
30,0,-200
30,0,-190
30,0,-180
30,0,-170
30,0,-160
30,0,-150
30,0,-140
30,0,-130
30,0,-120
30,0,-110
30,0,-100
30,10,-250
30,10,-240
30,10,-230
30,10,-220
30,10,-210
30,10,-200
30,10,-190
30,10,-180
30,10,-170
30,10,-160
30,10,-150
30,10,-140
30,10,-130
30,10,-120
30,10,-110
30,10,-100
30,20,-250
30,20,-240
30,20,-230
30,20,-220
30,20,-210
30,20,-200
30,20,-190
30,20,-180
30,20,-170
30,20,-160
30,20,-150
30,20,-140
30,20,-130
30,20,-120
30,20,-110
30,20,-100
30,30,-250
30,30,-240
30,30,-230
30,30,-220
30,30,-210
30,30,-200
30,30,-190
30,30,-180
30,30,-170
30,30,-160
30,30,-150
30,30,-140
30,30,-130
30,30,-120
30,30,-110
30,30,-100
30,40,-250
30,40,-240
30,40,-230
30,40,-220
30,40,-210
30,40,-200
30,40,-190
30,40,-180
30,40,-170
30,40,-160
30,40,-150
30,40,-140
30,40,-130
30,40,-120
30,40,-110
30,40,-100
30,50,-240
30,50,-230
30,50,-220
30,50,-210
30,50,-200
30,50,-190
30,50,-180
30,50,-170
30,50,-160
30,50,-150
30,50,-140
30,50,-130
30,50,-120
30,50,-110
30,50,-100
30,60,-240
30,60,-230
30,60,-220
30,60,-210
30,60,-200
30,60,-190
30,60,-180
30,60,-170
30,60,-160
30,60,-150
30,60,-140
30,60,-130
30,60,-120
30,60,-110
30,60,-100
30,70,-230
30,70,-220
30,70,-210
30,70,-200
30,70,-190
30,70,-180
30,70,-170
30,70,-160
30,70,-150
30,70,-140
30,70,-130
30,70,-120
30,70,-110
30,70,-100
30,80,-230
30,80,-220
30,80,-210
30,80,-200
30,80,-190
30,80,-180
30,80,-170
30,80,-160
30,80,-150
30,80,-140
30,80,-130
30,80,-120
30,80,-110
30,80,-100
30,90,-220
30,90,-210
30,90,-200
30,90,-190
30,90,-180
30,90,-170
30,90,-160
30,90,-150
30,90,-140
30,90,-130
30,90,-120
30,90,-110
30,90,-100
30,100,-210
30,100,-200
30,100,-190
30,100,-180
30,100,-170
30,100,-160
30,100,-150
30,100,-140
30,100,-130
30,100,-120
30,100,-110
30,100,-100
30,110,-210
30,110,-200
30,110,-190
30,110,-180
30,110,-170
30,110,-160
30,110,-150
30,110,-140
30,110,-130
30,110,-120
30,110,-110
30,110,-100
30,120,-200
30,120,-190
30,120,-180
30,120,-170
30,120,-160
30,120,-150
30,120,-140
30,120,-130
30,120,-120
30,120,-110
30,120,-100
30,130,-190
30,130,-180
30,130,-170
30,130,-160
30,130,-150
30,130,-140
30,130,-130
30,130,-120
30,130,-110
30,130,-100
30,140,-180
30,140,-170
30,140,-160
30,140,-150
30,140,-140
30,140,-130
30,140,-120
30,140,-110
30,140,-100
30,150,-170
30,150,-160
30,150,-150
30,150,-140
30,150,-130
30,150,-120
30,150,-110
30,150,-100
40,-150,-160
40,-150,-150
40,-150,-140
40,-150,-130
40,-150,-120
40,-150,-110
40,-150,-100
40,-140,-180
40,-140,-170
40,-140,-160
40,-140,-150
40,-140,-140
40,-140,-130
40,-140,-120
40,-140,-110
40,-140,-100
40,-130,-190
40,-130,-180
40,-130,-170
40,-130,-160
40,-130,-150
40,-130,-140
40,-130,-130
40,-130,-120
40,-130,-110
40,-130,-100
40,-120,-200
40,-120,-190
40,-120,-180
40,-120,-170
40,-120,-160
40,-120,-150
40,-120,-140
40,-120,-130
40,-120,-120
40,-120,-110
40,-120,-100
40,-110,-210
40,-110,-200
40,-110,-190
40,-110,-180
40,-110,-170
40,-110,-160
40,-110,-150
40,-110,-140
40,-110,-130
40,-110,-120
40,-110,-110
40,-110,-100
40,-100,-210
40,-100,-200
40,-100,-190
40,-100,-180
40,-100,-170
40,-100,-160
40,-100,-150
40,-100,-140
40,-100,-130
40,-100,-120
40,-100,-110
40,-100,-100
40,-90,-220
40,-90,-210
40,-90,-200
40,-90,-190
40,-90,-180
40,-90,-170
40,-90,-160
40,-90,-150
40,-90,-140
40,-90,-130
40,-90,-120
40,-90,-110
40,-90,-100
40,-80,-230
40,-80,-220
40,-80,-210
40,-80,-200
40,-80,-190
40,-80,-180
40,-80,-170
40,-80,-160
40,-80,-150
40,-80,-140
40,-80,-130
40,-80,-120
40,-80,-110
40,-80,-100
40,-70,-230
40,-70,-220
40,-70,-210
40,-70,-200
40,-70,-190
40,-70,-180
40,-70,-170
40,-70,-160
40,-70,-150
40,-70,-140
40,-70,-130
40,-70,-120
40,-70,-110
40,-70,-100
40,-60,-230
40,-60,-220
40,-60,-210
40,-60,-200
40,-60,-190
40,-60,-180
40,-60,-170
40,-60,-160
40,-60,-150
40,-60,-140
40,-60,-130
40,-60,-120
40,-60,-110
40,-60,-100
40,-50,-240
40,-50,-230
40,-50,-220
40,-50,-210
40,-50,-200
40,-50,-190
40,-50,-180
40,-50,-170
40,-50,-160
40,-50,-150
40,-50,-140
40,-50,-130
40,-50,-120
40,-50,-110
40,-50,-100
40,-40,-240
40,-40,-230
40,-40,-220
40,-40,-210
40,-40,-200
40,-40,-190
40,-40,-180
40,-40,-170
40,-40,-160
40,-40,-150
40,-40,-140
40,-40,-130
40,-40,-120
40,-40,-110
40,-40,-100
40,-30,-240
40,-30,-230
40,-30,-220
40,-30,-210
40,-30,-200
40,-30,-190
40,-30,-180
40,-30,-170
40,-30,-160
40,-30,-150
40,-30,-140
40,-30,-130
40,-30,-120
40,-30,-110
40,-30,-100
40,-20,-250
40,-20,-240
40,-20,-230
40,-20,-220
40,-20,-210
40,-20,-200
40,-20,-190
40,-20,-180
40,-20,-170
40,-20,-160
40,-20,-150
40,-20,-140
40,-20,-130
40,-20,-120
40,-20,-110
40,-20,-100
40,-10,-250
40,-10,-240
40,-10,-230
40,-10,-220
40,-10,-210
40,-10,-200
40,-10,-190
40,-10,-180
40,-10,-170
40,-10,-160
40,-10,-150
40,-10,-140
40,-10,-130
40,-10,-120
40,-10,-110
40,-10,-100
40,0,-250
40,0,-240
40,0,-230
40,0,-220
40,0,-210
40,0,-200
40,0,-190
40,0,-180
40,0,-170
40,0,-160
40,0,-150
40,0,-140
40,0,-130
40,0,-120
40,0,-110
40,0,-100
40,10,-250
40,10,-240
40,10,-230
40,10,-220
40,10,-210
40,10,-200
40,10,-190
40,10,-180
40,10,-170
40,10,-160
40,10,-150
40,10,-140
40,10,-130
40,10,-120
40,10,-110
40,10,-100
40,20,-250
40,20,-240
40,20,-230
40,20,-220
40,20,-210
40,20,-200
40,20,-190
40,20,-180
40,20,-170
40,20,-160
40,20,-150
40,20,-140
40,20,-130
40,20,-120
40,20,-110
40,20,-100
40,30,-250
40,30,-240
40,30,-230
40,30,-220
40,30,-210
40,30,-200
40,30,-190
40,30,-180
40,30,-170
40,30,-160
40,30,-150
40,30,-140
40,30,-130
40,30,-120
40,30,-110
40,30,-100
40,40,-240
40,40,-230
40,40,-220
40,40,-210
40,40,-200
40,40,-190
40,40,-180
40,40,-170
40,40,-160
40,40,-150
40,40,-140
40,40,-130
40,40,-120
40,40,-110
40,40,-100
40,50,-240
40,50,-230
40,50,-220
40,50,-210
40,50,-200
40,50,-190
40,50,-180
40,50,-170
40,50,-160
40,50,-150
40,50,-140
40,50,-130
40,50,-120
40,50,-110
40,50,-100
40,60,-240
40,60,-230
40,60,-220
40,60,-210
40,60,-200
40,60,-190
40,60,-180
40,60,-170
40,60,-160
40,60,-150
40,60,-140
40,60,-130
40,60,-120
40,60,-110
40,60,-100
40,70,-230
40,70,-220
40,70,-210
40,70,-200
40,70,-190
40,70,-180
40,70,-170
40,70,-160
40,70,-150
40,70,-140
40,70,-130
40,70,-120
40,70,-110
40,70,-100
40,80,-230
40,80,-220
40,80,-210
40,80,-200
40,80,-190
40,80,-180
40,80,-170
40,80,-160
40,80,-150
40,80,-140
40,80,-130
40,80,-120
40,80,-110
40,80,-100
40,90,-220
40,90,-210
40,90,-200
40,90,-190
40,90,-180
40,90,-170
40,90,-160
40,90,-150
40,90,-140
40,90,-130
40,90,-120
40,90,-110
40,90,-100
40,100,-210
40,100,-200
40,100,-190
40,100,-180
40,100,-170
40,100,-160
40,100,-150
40,100,-140
40,100,-130
40,100,-120
40,100,-110
40,100,-100
40,110,-210
40,110,-200
40,110,-190
40,110,-180
40,110,-170
40,110,-160
40,110,-150
40,110,-140
40,110,-130
40,110,-120
40,110,-110
40,110,-100
40,120,-200
40,120,-190
40,120,-180
40,120,-170
40,120,-160
40,120,-150
40,120,-140
40,120,-130
40,120,-120
40,120,-110
40,120,-100
40,130,-190
40,130,-180
40,130,-170
40,130,-160
40,130,-150
40,130,-140
40,130,-130
40,130,-120
40,130,-110
40,130,-100
40,140,-180
40,140,-170
40,140,-160
40,140,-150
40,140,-140
40,140,-130
40,140,-120
40,140,-110
40,140,-100
40,150,-170
40,150,-160
40,150,-150
40,150,-140
40,150,-130
40,150,-120
40,150,-110
40,150,-100
50,-150,-160
50,-150,-150
50,-150,-140
50,-150,-130
50,-150,-120
50,-150,-110
50,-150,-100
50,-140,-170
50,-140,-160
50,-140,-150
50,-140,-140
50,-140,-130
50,-140,-120
50,-140,-110
50,-140,-100
50,-130,-180
50,-130,-170
50,-130,-160
50,-130,-150
50,-130,-140
50,-130,-130
50,-130,-120
50,-130,-110
50,-130,-100
50,-120,-190
50,-120,-180
50,-120,-170
50,-120,-160
50,-120,-150
50,-120,-140
50,-120,-130
50,-120,-120
50,-120,-110
50,-120,-100
50,-110,-200
50,-110,-190
50,-110,-180
50,-110,-170
50,-110,-160
50,-110,-150
50,-110,-140
50,-110,-130
50,-110,-120
50,-110,-110
50,-110,-100
50,-100,-210
50,-100,-200
50,-100,-190
50,-100,-180
50,-100,-170
50,-100,-160
50,-100,-150
50,-100,-140
50,-100,-130
50,-100,-120
50,-100,-110
50,-100,-100
50,-90,-220
50,-90,-210
50,-90,-200
50,-90,-190
50,-90,-180
50,-90,-170
50,-90,-160
50,-90,-150
50,-90,-140
50,-90,-130
50,-90,-120
50,-90,-110
50,-90,-100
50,-80,-220
50,-80,-210
50,-80,-200
50,-80,-190
50,-80,-180
50,-80,-170
50,-80,-160
50,-80,-150
50,-80,-140
50,-80,-130
50,-80,-120
50,-80,-110
50,-80,-100
50,-70,-230
50,-70,-220
50,-70,-210
50,-70,-200
50,-70,-190
50,-70,-180
50,-70,-170
50,-70,-160
50,-70,-150
50,-70,-140
50,-70,-130
50,-70,-120
50,-70,-110
50,-70,-100
50,-60,-230
50,-60,-220
50,-60,-210
50,-60,-200
50,-60,-190
50,-60,-180
50,-60,-170
50,-60,-160
50,-60,-150
50,-60,-140
50,-60,-130
50,-60,-120
50,-60,-110
50,-60,-100
50,-50,-240
50,-50,-230
50,-50,-220
50,-50,-210
50,-50,-200
50,-50,-190
50,-50,-180
50,-50,-170
50,-50,-160
50,-50,-150
50,-50,-140
50,-50,-130
50,-50,-120
50,-50,-110
50,-50,-100
50,-40,-240
50,-40,-230
50,-40,-220
50,-40,-210
50,-40,-200
50,-40,-190
50,-40,-180
50,-40,-170
50,-40,-160
50,-40,-150
50,-40,-140
50,-40,-130
50,-40,-120
50,-40,-110
50,-40,-100
50,-30,-240
50,-30,-230
50,-30,-220
50,-30,-210
50,-30,-200
50,-30,-190
50,-30,-180
50,-30,-170
50,-30,-160
50,-30,-150
50,-30,-140
50,-30,-130
50,-30,-120
50,-30,-110
50,-30,-100
50,-20,-240
50,-20,-230
50,-20,-220
50,-20,-210
50,-20,-200
50,-20,-190
50,-20,-180
50,-20,-170
50,-20,-160
50,-20,-150
50,-20,-140
50,-20,-130
50,-20,-120
50,-20,-110
50,-20,-100
50,-10,-240
50,-10,-230
50,-10,-220
50,-10,-210
50,-10,-200
50,-10,-190
50,-10,-180
50,-10,-170
50,-10,-160
50,-10,-150
50,-10,-140
50,-10,-130
50,-10,-120
50,-10,-110
50,-10,-100
50,0,-240
50,0,-230
50,0,-220
50,0,-210
50,0,-200
50,0,-190
50,0,-180
50,0,-170
50,0,-160
50,0,-150
50,0,-140
50,0,-130
50,0,-120
50,0,-110
50,0,-100
50,10,-250
50,10,-240
50,10,-230
50,10,-220
50,10,-210
50,10,-200
50,10,-190
50,10,-180
50,10,-170
50,10,-160
50,10,-150
50,10,-140
50,10,-130
50,10,-120
50,10,-110
50,10,-100
50,20,-240
50,20,-230
50,20,-220
50,20,-210
50,20,-200
50,20,-190
50,20,-180
50,20,-170
50,20,-160
50,20,-150
50,20,-140
50,20,-130
50,20,-120
50,20,-110
50,20,-100
50,30,-240
50,30,-230
50,30,-220
50,30,-210
50,30,-200
50,30,-190
50,30,-180
50,30,-170
50,30,-160
50,30,-150
50,30,-140
50,30,-130
50,30,-120
50,30,-110
50,30,-100
50,40,-240
50,40,-230
50,40,-220
50,40,-210
50,40,-200
50,40,-190
50,40,-180
50,40,-170
50,40,-160
50,40,-150
50,40,-140
50,40,-130
50,40,-120
50,40,-110
50,40,-100
50,50,-240
50,50,-230
50,50,-220
50,50,-210
50,50,-200
50,50,-190
50,50,-180
50,50,-170
50,50,-160
50,50,-150
50,50,-140
50,50,-130
50,50,-120
50,50,-110
50,50,-100
50,60,-230
50,60,-220
50,60,-210
50,60,-200
50,60,-190
50,60,-180
50,60,-170
50,60,-160
50,60,-150
50,60,-140
50,60,-130
50,60,-120
50,60,-110
50,60,-100
50,70,-230
50,70,-220
50,70,-210
50,70,-200
50,70,-190
50,70,-180
50,70,-170
50,70,-160
50,70,-150
50,70,-140
50,70,-130
50,70,-120
50,70,-110
50,70,-100
50,80,-220
50,80,-210
50,80,-200
50,80,-190
50,80,-180
50,80,-170
50,80,-160
50,80,-150
50,80,-140
50,80,-130
50,80,-120
50,80,-110
50,80,-100
50,90,-220
50,90,-210
50,90,-200
50,90,-190
50,90,-180
50,90,-170
50,90,-160
50,90,-150
50,90,-140
50,90,-130
50,90,-120
50,90,-110
50,90,-100
50,100,-210
50,100,-200
50,100,-190
50,100,-180
50,100,-170
50,100,-160
50,100,-150
50,100,-140
50,100,-130
50,100,-120
50,100,-110
50,100,-100
50,110,-200
50,110,-190
50,110,-180
50,110,-170
50,110,-160
50,110,-150
50,110,-140
50,110,-130
50,110,-120
50,110,-110
50,110,-100
50,120,-190
50,120,-180
50,120,-170
50,120,-160
50,120,-150
50,120,-140
50,120,-130
50,120,-120
50,120,-110
50,120,-100
50,130,-190
50,130,-180
50,130,-170
50,130,-160
50,130,-150
50,130,-140
50,130,-130
50,130,-120
50,130,-110
50,130,-100
50,140,-180
50,140,-170
50,140,-160
50,140,-150
50,140,-140
50,140,-130
50,140,-120
50,140,-110
50,140,-100
50,150,-160
50,150,-150
50,150,-140
50,150,-130
50,150,-120
50,150,-110
50,150,-100
60,-150,-150
60,-150,-140
60,-150,-130
60,-150,-120
60,-150,-110
60,-150,-100
